-2.499999999999999636e+04,6.401227078590035480e-02
-2.497558593749999636e+04,6.438099444999778598e-02
-2.495117187499999636e+04,6.344088129566910483e-02
-2.492675781249999636e+04,6.381042766364636298e-02
-2.490234374999999636e+04,6.287088127176757024e-02
-2.487792968749999636e+04,6.324124220370286320e-02
-2.485351562499999636e+04,6.230225496200750279e-02
-2.482910156249999636e+04,6.267342238498549434e-02
-2.480468749999999636e+04,6.173498674165031619e-02
-2.478027343749999636e+04,6.210695264879845245e-02
-2.475585937499999636e+04,6.116906111150738345e-02
-2.473144531249999636e+04,6.154181756106466561e-02
-2.470703124999999636e+04,6.060446269610605952e-02
-2.468261718749999636e+04,6.097800181047580148e-02
-2.465820312499999636e+04,6.004117624187896296e-02
-2.463378906249999636e+04,6.041549020671574399e-02
-2.460937499999999636e+04,5.947918661536910623e-02
-2.458496093749999636e+04,5.985426767867424447e-02
-2.456054687499999636e+04,5.891847880145609229e-02
-2.453613281249999636e+04,5.929431927268932756e-02
-2.451171874999999636e+04,5.835903790162755289e-02
-2.448730468749999636e+04,5.873563015082156058e-02
-2.446289062499999636e+04,5.780084913227856447e-02
-2.443847656249999636e+04,5.817818558918663729e-02
-2.441406249999999636e+04,5.724389782302319318e-02
-2.438964843749999636e+04,5.762197097623661390e-02
-2.436523437499999636e+04,5.668816941498638906e-02
-2.434082031249999636e+04,5.706697181112962980e-02
-2.431640624999999636e+04,5.613364945919896432e-02
-2.429199218749999636e+04,5.651317370203212676e-02
-2.426757812499999636e+04,5.558032361480397254e-02
-2.424316406249999636e+04,5.596056236417423779e-02
-2.421874999999999636e+04,5.502817764674811096e-02
-2.419433593749999636e+04,5.540912361687527765e-02
-2.416992187499999636e+04,5.447719742139184307e-02
-2.414550781249999636e+04,5.485884337579893799e-02
-2.412109374999999636e+04,5.392736889081006790e-02
-2.409667968749999636e+04,5.430970761816911185e-02
-2.407226562499999636e+04,5.337867800875298330e-02
-2.404785156249999636e+04,5.376170217688719388e-02
-2.402343749999999636e+04,5.283111031682163894e-02
-2.399902343749999636e+04,5.321481258295987504e-02
-2.397460937499999636e+04,5.228465278063865185e-02
-2.395019531249999636e+04,5.266902778493884330e-02
-2.392578124999999636e+04,5.173929354434395056e-02
-2.390136718749999636e+04,5.212433311164113570e-02
-2.387695312499999636e+04,5.119501714857133123e-02
-2.385253906249999636e+04,5.158071429818877895e-02
-2.382812499999999636e+04,5.065181017897402160e-02
-2.380371093749999636e+04,5.103815811702627769e-02
-2.377929687499999636e+04,5.010965941360978615e-02
-2.375488281249999636e+04,5.049665135021605411e-02
-2.373046874999999636e+04,4.956855164849077733e-02
-2.370605468749999636e+04,4.995618082388417203e-02
-2.368164062499999636e+04,4.902847374133081915e-02
-2.365722656249999636e+04,4.941673343619315539e-02
-2.363281249999999636e+04,4.848941262761286008e-02
-2.360839843749999636e+04,4.887829616632607954e-02
-2.358398437499999636e+04,4.795135532552655122e-02
-2.355957031249999636e+04,4.834085607685500996e-02
-2.353515624999999636e+04,4.741428893696741920e-02
-2.351074218749999636e+04,4.780440031415450486e-02
-2.348632812499999636e+04,4.687820064739312009e-02
-2.346191406249999636e+04,4.726891610772371299e-02
-2.343749999999999636e+04,4.634307772497892053e-02
-2.341308593749999636e+04,4.673439076929986058e-02
-2.338867187499999636e+04,4.580890751961208540e-02
-2.336425781249999636e+04,4.620081169174933278e-02
-2.333984374999999636e+04,4.527567746174071539e-02
-2.331542968749999636e+04,4.566816634790538121e-02
-2.329101562499999636e+04,4.474337506119069330e-02
-2.326660156249999636e+04,4.513644228936580793e-02
-2.324218749999999636e+04,4.421198790596941874e-02
-2.321777343749999636e+04,4.460562714528698569e-02
-2.319335937499999636e+04,4.368150366106415827e-02
-2.316894531249999636e+04,4.407570862120330224e-02
-2.314453124999999636e+04,4.315191006721924571e-02
-2.312011718749999636e+04,4.354667449779198174e-02
-2.309570312499999636e+04,4.262319493976340912e-02
-2.307128906249999636e+04,4.301851262968520162e-02
-2.304687499999999636e+04,4.209534616740406854e-02
-2.302246093749999636e+04,4.249121094432384282e-02
-2.299804687499999636e+04,4.156835171104594773e-02
-2.297363281249999636e+04,4.196475744073546732e-02
-2.294921874999999636e+04,4.104219960265159672e-02
-2.292480468749999636e+04,4.143914018843192215e-02
-2.290039062499999636e+04,4.051687794406144683e-02
-2.287597656249999636e+04,4.091434732618104420e-02
-2.285156249999999636e+04,3.999237490586982080e-02
-2.282714843749999636e+04,4.039036706098425578e-02
-2.280273437499999636e+04,3.946867872629827856e-02
-2.277832031249999636e+04,3.986718766685204418e-02
-2.275390624999999636e+04,3.894577771006613176e-02
-2.272949218749999636e+04,3.934479748375518948e-02
-2.270507812499999636e+04,3.842366022730037134e-02
-2.268066406249999636e+04,3.882318491652209103e-02
-2.265624999999999636e+04,3.790231471244942529e-02
-2.263183593749999636e+04,3.830233843372993219e-02
-2.260742187499999636e+04,3.738172966321062773e-02
-2.258300781249999636e+04,3.778224656669393333e-02
-2.255859374999999636e+04,3.686189363947744990e-02
-2.253417968749999636e+04,3.726289790837017391e-02
-2.250976562499999636e+04,3.634279526228328949e-02
-2.248535156249999636e+04,3.674428111234490091e-02
-2.246093749999999636e+04,3.582442321279399877e-02
-2.243652343749999636e+04,3.622638489182367083e-02
-2.241210937499999636e+04,3.530676623130790670e-02
-2.238769531249999636e+04,3.570919801863220444e-02
-2.236328124999999636e+04,3.478981311623485784e-02
-2.233886718749999636e+04,3.519270932219786818e-02
-2.231445312499999636e+04,3.427355272306031875e-02
-2.229003906249999636e+04,3.467690768838299631e-02
-2.226562499999999636e+04,3.375797396297086639e-02
-2.224121093749999636e+04,3.416178205781028598e-02
-2.221679687499999636e+04,3.324306580046232362e-02
-2.219238281249999636e+04,3.364732142189102992e-02
-2.216796874999999636e+04,3.272881724596787834e-02
-2.214355468749999636e+04,3.313351480807946725e-02
-2.211914062499999636e+04,3.221521732361443124e-02
-2.209472656249999636e+04,3.262035120460959892e-02
-2.207031249999999636e+04,3.170225488491762444e-02
-2.204589843749999636e+04,3.210781910351978574e-02
-2.202148437499999636e+04,3.118991772430035336e-02
-2.199707031249999636e+04,3.159590634968090228e-02
-2.197265624999999636e+04,3.067819687164291542e-02
-2.194824218749999636e+04,3.108460779737737267e-02
-2.192382812499999636e+04,3.016708485389596461e-02
-2.189941406249999636e+04,3.057391009861165632e-02
-2.187499999999999636e+04,2.965656709073605235e-02
-2.185058593749999636e+04,3.006380117141338459e-02
-2.182617187499999636e+04,2.914663305918663294e-02
-2.180175781249999636e+04,2.955427074429484158e-02
-2.177734374999999636e+04,2.863727242275043716e-02
-2.175292968749999636e+04,2.904530841519054052e-02
-2.172851562499999636e+04,2.812847474168966855e-02
-2.170410156249999636e+04,2.853690373340495023e-02
-2.167968749999999636e+04,2.762022956380782990e-02
-2.165527343749999636e+04,2.802904625735952449e-02
-2.163085937499999636e+04,2.711252645841166764e-02
-2.160644531249999636e+04,2.752172557430254685e-02
-2.158203124999999636e+04,2.660535502793592855e-02
-2.155761718749999636e+04,2.701493130719256897e-02
-2.153320312499999636e+04,2.609870491199828280e-02
-2.150878906249999636e+04,2.650865311702260696e-02
-2.148437499999999636e+04,2.559256578869228971e-02
-2.145996093749999636e+04,2.600288070344902724e-02
-2.143554687499999636e+04,2.508692737482115520e-02
-2.141113281249999636e+04,2.549760380471605137e-02
-2.138671874999999636e+04,2.458177942554107265e-02
-2.136230468749999636e+04,2.499281219717475189e-02
-2.133789062499999636e+04,2.407711173383986214e-02
-2.131347656249999636e+04,2.448849569465416653e-02
-2.128906249999999636e+04,2.357291412983242296e-02
-2.126464843749999636e+04,2.398464414772949471e-02
-2.124023437499999636e+04,2.306917648001094445e-02
-2.121582031249999636e+04,2.348124744302637623e-02
