-7.028828615389179322e+04,-1.822426561948383460e+04,-1.850835662975222294e+04,-1.872380011832170931e+04,6.140397986480653344e+03,-1.103017525428719273e+04,-1.945392239406746012e+04,-6.895494620875912369e+04,6.688432316097606417e+03,1.664291582827721868e+03,7.230686243688485774e+03,8.291676273763812787e+03,1.138950363397297588e+04,-5.896284716029501396e+03,8.319178868865205004e+03,2.075845243608143574e+04,1.436117248498411573e+04,2.173490759923921723e+04,-4.736510005333251320e+04,1.592870239878791836e+04,2.022367531339621928e+04,-1.565031788118785698e+04,5.885606686111961608e+03,-7.784504164024267993e+03,-3.414929341873888916e+04
-7.018828215373161947e+04,1.749744301125250058e+04,3.239787330478159492e+04,-1.415169136743479612e+02,1.257381987582088186e+03,-1.290543660709174219e+04,-4.025266519415210496e+03,6.691363901786722636e+03,-4.689326702091781044e+04,-7.925810094051135820e+03,-2.655373415869476230e+04,-2.142397509301881291e+04,4.258512038077555189e+03,-3.089617137855921101e+02,-1.005701476742580780e+04,2.416188556679124667e+04,-5.511503083846692607e+04,-6.256755993695990037e+04,1.090982195193962980e+03,-2.635393519413543254e+04,-2.682307910293652822e+04,-1.289682262890723359e+04,-1.839915875904065615e+04,-4.442161028009801521e+04,-2.846027948053303044e+04
-7.008827815357146028e+04,2.921293586143708671e+04,1.336065516357933666e+04,3.643029743065076764e+04,4.245561588435801968e+04,-3.081183596177122308e+04,-4.150288417020241468e+03,-3.232614550684045389e+04,-2.939480289769582305e+04,-3.524577496254198923e+04,-2.207179142359855905e+04,-1.861743011553689576e+04,9.460516315764802130e+03,-6.090251218037320359e+04,1.514741305847920012e+04,-3.701943376269973669e+03,-2.670226240907224201e+04,-1.563812689617324941e+04,2.280151960087100451e+04,9.213317854565171729e+03,-1.472542526973187159e+04,1.013564424386826249e+04,-6.550916676188920246e+04,1.495538078143667735e+04,2.727158745076317427e+04
-6.998827415341128653e+04,3.068235733362653264e+02,-1.792175377825204851e+04,-2.008767311253945081e+03,1.511243737388540467e+04,1.310270780649280096e+04,6.264616193900063990e+03,3.333649455878831213e+04,5.324299680275197716e+03,-5.370701369637524476e+04,3.335429937903035170e+04,-1.558708686712656709e+04,2.997227397750561795e+04,1.214495028230028765e+04,2.679132181450358985e+03,5.224754838750210183e+04,4.170125981914484873e+04,-2.498482152060300723e+04,1.420740647978605921e+04,2.847388113171611622e+03,3.984453810502190754e+04,-2.931384688180269222e+02,-1.277041392223552248e+04,2.812068745102597859e+03,-1.243583837283997673e+04
-6.988827015325112734e+04,-1.630416029047102711e+04,-7.256797155698186543e+03,1.781471609209162852e+04,-6.982484557674135431e+03,-1.159412519470662301e+04,4.365697087024730718e+04,-1.195889581875142358e+04,1.295701350653973714e+04,-9.609750667998101562e+03,-9.861625426699236414e+03,1.250571439444426505e+04,6.632328837691483159e+02,-4.057218490085974190e+04,4.497933704253233736e+04,-3.233145736616939757e+04,2.731510366277053981e+04,4.640167966484859062e+04,-1.777814729677880678e+04,-2.701519365623429258e+04,-2.922955106265741779e+04,-1.570810790272514168e+04,9.320118761911980982e+02,-2.040570747408252146e+03,2.274094831440052803e+04
-6.978826615309095359e+04,1.258431436481616583e+04,-7.604290979715736466e+04,-5.638039791445282026e+04,-4.738872785176772595e+04,1.972958728457739198e+04,3.846415778574677097e+04,-4.652158938314740954e+04,-7.798489414419009336e+03,8.511569065204821527e+01,2.859428912736225902e+04,1.086614474086647169e+04,-2.700083984440776840e+04,-1.369276166209451731e+02,2.706827943511469130e+04,6.770891831637582072e+03,-4.705336489081822947e+03,-9.401796406733190452e+03,-3.039018120020864444e+04,-1.834756169610306824e+04,1.020660159608566028e+04,2.082418474615767263e+04,-2.215614089774388049e+04,3.403497487504696619e+04,-7.856909162696410021e+03
-6.968826215293079440e+04,-5.139177966383470630e+04,-4.331660638858924358e+03,2.793737958163575968e+04,-4.902427217058386304e+04,-1.667899156498420780e+04,-1.518585706341285550e+04,-3.809058729329734342e+04,-3.031737952320660406e+04,3.249223018267460429e+04,-7.514626715364465781e+03,1.036023012148059934e+04,5.873221807757025090e+03,-2.962727529917483480e+03,-1.187462251457928141e+04,-1.136686301779245514e+04,3.633855770233985095e+04,2.223502787779884966e+04,3.524973769906102098e+04,1.742468582647841322e+04,2.277284045938853524e+04,-3.160098757965792902e+04,3.975943630877263058e+04,5.789379715000335636e+03,7.174310220855390071e+03
-6.958825815277062065e+04,3.101389924613626590e+03,1.002284713708657728e+04,3.511190336259747710e+04,1.007061702754875296e+04,2.205233680114836170e+04,-2.559224031159299557e+03,-2.181647120434594035e+04,-7.350975081108901577e+03,-1.635201110998403237e+04,3.830843495656119921e+04,1.220456625672961673e+04,3.177463965181713138e+04,1.182184597721176397e+04,-3.585359342039092735e+04,-2.854970034899584789e+04,-1.197070747621298142e+04,-3.514383128894338734e+04,-1.425854799633762013e+04,1.676615011990285711e+04,-1.576339999018518029e+03,-6.346489583254868194e+04,-1.639374987036245147e+04,-9.190270957349432865e+04,-6.193194480369750818e+04
-6.948825415261046146e+04,-2.647515302759607584e+04,5.946950617130161118e+04,-3.166157683258546967e+04,2.754481255499725376e+04,-3.374555781786696025e+04,-6.589873324752230837e+04,-3.803973219861316466e+03,-1.318434048744118627e+04,2.432000304632400366e+04,-3.657811595417044737e+04,5.457107700051798020e+04,-7.296644298565415374e+04,-8.992757263010535098e+03,-7.798686765343554725e+04,-1.277369187148058700e+04,-2.969325299825588445e+04,6.028644484649508377e+04,-2.346196428324184672e+04,-2.410862764262723431e+04,1.911332972990741109e+04,3.047124052336246677e+04,-1.132055277079124608e+04,8.504656800377131731e+03,8.437173863055466427e+03
-6.938825015245028771e+04,2.551583342694708335e+04,-3.538565694396774052e+04,-9.707272052970201912e+03,3.812962150231338455e+03,6.081744399405944569e+04,2.930729088390979450e+04,2.771659778982575153e+04,2.546749609538039294e+04,4.661422631310283759e+04,3.947574718213355663e+04,-2.732125084727678768e+04,-3.701392803653470764e+04,-1.068906263736187611e+03,-1.472519911431173205e+04,4.444045939614016243e+04,-3.923789744388042891e+04,1.955398609598430630e+04,3.120769270054851404e+03,1.700266535877352362e+04,1.060363930343243373e+04,2.474100333716050227e+04,-2.521666993811908469e+03,6.778353690955174898e+03,3.846866303385160427e+04
-6.928824615229012852e+04,-8.187653871862907545e+04,3.961128870747485053e+04,3.152869511959939337e+04,-2.811309374498927809e+03,-1.042406950401759786e+03,1.075164020062528471e+04,9.428195125680245837e+03,-1.463354056192566532e+03,-1.499509413470826985e+04,-2.872346819231094196e+04,1.377510342190704250e+03,-7.114315056916777394e+04,9.365955723856284749e+03,-2.278019702095623506e+04,-3.522611989584496041e+04,-3.457192610470499494e+04,-3.733287039351438580e+04,1.045183480852919274e+03,-1.574649227678870557e+04,6.535895949647424277e+04,1.289702910989562952e+03,5.099083145329595936e+03,2.557368229014331882e+04,2.373447549878729114e+04
-6.918824215212995477e+04,3.240607489626709139e+04,9.863690301546983392e+03,5.222743795968926133e+04,9.840061633524568606e+03,-1.283658561191261288e+04,1.849064682625935916e+02,-2.672537426213201616e+04,8.567816216020521097e+03,-5.145900002758470691e+03,-3.820248208798832638e+04,-5.691046655192552862e+04,2.097588821598694994e+04,-4.069351090447109891e+04,1.092152324628217320e+04,-2.234686046941527457e+04,2.615889960511194658e+04,6.774698656813357047e+02,-8.483659882453357568e+04,7.831502755666359008e+03,2.640626675967210394e+04,-2.534035601602746101e+04,-1.442996846471484241e+04,-4.228595188217717805e+03,-2.415397743257363618e+04
-6.908823815196979558e+04,2.445865735489461258e+03,-2.866311406304183402e+04,2.393487109676047839e+04,-5.621326821802769700e+03,1.317229786907873859e+03,7.867907660272067005e+03,1.050138459520069409e+04,5.288763156949201220e+04,-1.965169129530390273e+04,-4.439114597568270983e+04,-2.667447111981272428e+03,-4.444648095706487948e+04,-1.235901940576111701e+04,-6.112552177297386606e+02,7.427906454133743864e+03,1.903377457740566024e+04,5.181126435928510182e+04,-1.822185064715089538e+04,1.451923875747791135e+04,-8.090404500458498660e+03,-2.867280729425417303e+04,1.405542593377572121e+04,3.249289330395151410e+03,5.856012589528922399e+04
-6.898823415180962184e+04,-2.107103643116003514e+04,1.050322053112852154e+04,4.571483450046739017e+04,-4.207879930430582317e+04,-1.516603111106565666e+04,-7.185418025520863011e+03,1.976307853757116754e+04,-7.345912039495679892e+03,1.447705589388789667e+04,4.809340066492524784e+03,-6.596001432419181583e+03,-1.146677285174993813e+03,9.989277937817678321e+02,-4.572438034394720307e+04,-6.405207728608636899e+03,-1.972209083805966202e+03,1.621765937914268579e+04,-2.135382778645231156e+04,2.719269753181510168e+04,-4.077423505383869633e+04,-6.173168868955148355e+03,1.969189414891464912e+04,9.205878952039058277e+03,-5.138412342681697737e+03
-6.888823015164946264e+04,-3.251400733017606399e+03,-1.961762531328301338e+04,7.281463260908203665e+03,4.011291655204140989e+04,-7.900355710861251282e+03,-3.492973333639236080e+04,4.659601536901423970e+03,-3.993916734306796570e+03,-9.879132996936536074e+03,-5.802752731995623617e+04,4.425045235392371978e+04,4.540000908606339362e+04,-6.925413051691239161e+03,-1.573147966185032237e+04,-8.566415345809806240e+03,4.180562710053228511e+04,-4.097928540178766707e+04,-3.683454367396197995e+02,-1.154576227646435837e+04,5.417370753892710491e+04,-4.250976186271195184e+04,-3.191803394352082250e+03,-1.206716629940249732e+04,9.861741237940113933e+03
-6.878822615148928890e+04,-1.177918901584956984e+03,-7.414939302862303521e+03,1.047866447062496081e+04,-2.835145462937049888e+04,-2.228901419241706026e+04,1.542439807708309490e+04,3.714309380552751463e+03,2.020758494703963152e+04,2.944628426412164117e+03,1.590736406932429600e+04,-2.694780735094358533e+04,1.418999142576409031e+04,-2.225200675515785406e+04,-2.467823353192961440e+04,-2.798923491890987862e+04,3.880227181127046060e+04,-2.458188997176414705e+04,-3.331715708445343625e+04,2.850868822122168785e+04,2.555472910699636486e+04,4.759762907343513507e+04,2.519803852055969764e+04,-7.384501649588301007e+02,2.890152746807552830e+04
-6.868822215132912970e+04,-2.140626946309949290e+03,-4.953330111265514461e+03,-9.156181841270404402e+04,-2.160951114300853442e+04,-1.180370955791086453e+04,-2.913007580820296062e+04,6.016535074414557312e+04,-2.013348883364932408e+04,1.436618706443172778e+04,2.803731037598957118e+04,1.622419409051925322e+04,4.349290142783438205e+04,-1.890642811674354016e+04,1.351068423380405875e+03,3.263736930846313044e+04,-5.088645885611313861e+04,-2.273881830990287199e+03,7.980232934290997218e+04,4.005914750749405357e+04,4.070990939965003781e+04,-2.491835727149592458e+03,-3.305792861775971687e+04,-1.582368580002740237e+04,3.734404278115246598e+03
-6.858821815116895596e+04,4.234675025130892755e+04,4.416476565426586603e+04,-3.277519953110757342e+04,-3.143994859974864812e+04,1.738403603199330973e+04,-2.191122274448631651e+04,-1.686297189589074151e+03,2.645660828603081973e+04,7.726422837736696238e+03,-5.159508168462187314e+04,-6.334931190132662778e+03,-3.692384930656649522e+04,5.148831166350193962e+04,3.477920001367941586e+04,-3.192203991391079762e+04,7.583425961899651156e+03,8.500243426691666173e+03,3.024971965124289272e+04,-3.703700974269241124e+04,2.824942923933457860e+04,-5.296438885777691212e+03,-6.955010363208388299e+03,3.587137391675380786e+04,-4.748596167843872536e+03
-6.848821415100879676e+04,-2.438853364473863166e+03,1.039827262455665914e+04,3.360700189494723600e+04,-2.462559333789841185e+04,-1.716908162335991619e+03,-3.718497061202352052e+04,1.316268433872615606e+04,-2.799899255233846270e+04,-3.167243655325723375e+04,-4.092363808946519566e+04,8.475432358979275159e+04,1.021799118115485726e+04,-9.842829868687644193e+03,1.665492868366937910e+04,-7.249100856280857988e+04,1.945699072484168937e+03,1.371411099912201462e+04,2.404008087152121880e+04,6.412750495471561408e+03,6.259038172478570777e+04,2.239221744180409587e+04,7.082154972323587572e+02,-3.014652965454120567e+04,-8.544748287780839746e+03
-6.838821015084862302e+04,-1.667823644843042530e+03,7.949902109544435007e+03,-2.536953158457979589e+04,-1.563936476518851487e+04,-5.282081040822124123e+03,-4.081920360618678387e+04,1.379039839699774348e+03,-4.111810573709443270e+04,-8.315968187925947859e+03,7.811860635807901417e+03,-3.356568423467114189e+04,-3.849945896272251048e+03,1.291783167721773862e+04,1.788215284733899171e+04,-8.707049427448138886e+03,1.298965703856338223e+03,-1.688129304949555080e+04,-3.674266092573586502e+04,7.048056208293061354e+04,4.741306866583668125e+03,3.103460591922303138e+02,1.445882280593679025e+04,6.469195703910829616e+04,-3.311974525507666112e+04
-6.828820615068846382e+04,4.982896045802765912e+03,-3.523526493937460327e+04,-1.396195105528725981e+04,3.088327528663858175e+03,2.409952012920153720e+04,-3.561491244726738660e+04,-5.952278205514925503e+03,3.504945713163579057e+03,1.171268583457434943e+04,-3.631827984373657091e+04,6.537105611843013321e+03,1.810456084461030332e+04,5.419067297807983778e+03,-2.731107274501499342e+04,-2.492484666402927178e+04,3.276110664127902419e+04,2.378260706733118695e+03,-7.332885514460151171e+03,-3.458804495497071184e+04,2.020736077952852429e+04,3.999047638276658836e+04,4.926766285186649475e+04,-3.692270333763109375e+04,8.968846010224544443e+03
-6.818820215052829008e+04,4.461350403502952395e+04,4.768721503052762273e+03,-2.666979647531068622e+04,4.018395825533863899e+03,-1.832421598822404121e+04,3.220204170275225624e+04,-1.618584425694058882e+04,3.919676157926462474e+04,-4.201479395789645787e+04,-4.660884311714635987e+04,-2.008091034540632972e+04,-3.173490559766246588e+04,1.058389886278506310e+03,8.192134795903328268e+03,-4.812716112726669962e+03,-4.977842499303178556e+03,-3.592036967596580507e+04,-4.365422320548437710e+03,1.619901861135640502e+04,3.238660713522473088e+04,4.921528532199420442e+04,-9.544825922709755105e+03,-9.430695983183861244e+03,-2.780982887488642518e+03
-6.808819815036813088e+04,-1.555497497061674221e+04,3.449375267760456336e+04,2.897490741061352310e+03,-3.994114638636592645e+03,-1.944073478103928937e+04,-3.859175169310437923e+02,-2.984169732879363437e+04,5.298123406158175385e+03,-2.534696047145890043e+04,5.538762957481008016e+03,-9.756736984975021187e+03,1.257532661228917641e+04,4.472822000736168775e+03,-7.219142787493653304e+04,-2.840452643753322627e+04,-6.129768338456271158e+04,-3.399620432828445337e+04,-2.062235270695819418e+04,-1.631537156202050755e+04,4.644610377140429773e+04,1.147790328604485330e+04,-1.590392373211581071e+04,5.686051272523178341e+03,-2.068520163988433706e+04
-6.798819415020795714e+04,-4.637538613782813627e+04,-4.213865229484332303e+03,-6.498786292941487045e+04,1.585616304529517220e+04,3.758508434824461438e+04,5.545607567941765592e+04,6.020078894595528254e+03,-6.259467785692686448e+01,-7.045883955085751950e+03,6.797181449692419847e+03,1.210181802043494463e+04,-3.640875408623556950e+02,3.686240818281703832e+04,1.791536608638510734e+04,5.011104423074822080e+03,3.925281467171684926e+04,-2.333074463363244649e+04,1.672933880052387394e+03,-6.500234948843253369e+04,1.494767098342877216e+04,-1.108846279897165732e+04,2.552547035269789194e+04,1.199390035693569189e+04,-5.349024817467716639e+04
-6.788819015004779794e+04,-8.885624273617097060e+03,5.200127407633288385e+03,1.646446608817903325e+03,-6.106914351039264147e+03,-3.975311326848543104e+03,-3.073809571331689949e+04,-1.316509857171601652e+04,-3.960229869261198473e+04,-2.155967478557821596e+04,5.968400006876992120e+04,-1.096148188314050822e+04,3.846611193630783237e+04,-7.880192672993052111e+04,-4.915895044541186508e+03,-3.908442580034962157e+04,9.816219424659164360e+03,3.841772870182441693e+04,2.281285407450345156e+04,-5.991932414880298893e+04,2.409253861517085170e+04,-4.899893275793531211e+04,-4.417276778444648698e+03,-1.565264720836245397e+04,-3.312169959419030056e+04
-6.778818614988762420e+04,-1.789342457927155556e+04,3.373140467133122729e+04,6.976808445698668947e+04,3.537019124896850553e+04,3.222033151560746410e+04,5.137762758371696691e+04,-2.065259718534233980e+04,-4.322882454069979576e+04,-2.797749176024620101e+04,1.086974639103151094e+04,7.263037604387020110e+03,8.301050025892697158e+04,-2.194031699507735902e+04,-3.253446006860283524e+04,-6.522375171813144334e+03,-1.280660672476564105e+04,2.766132683919391275e+04,2.722768019147311861e+04,-2.846762886314007483e+04,-1.369302369685608755e+04,-4.649595860953082592e+03,-3.535417438259575283e+04,-2.902842600167583441e+04,3.614597338484116335e+04
-6.768818214972746500e+04,9.623653690206137981e+02,-6.734254989716765704e+04,-1.425000129191770611e+04,2.050083910534398456e+04,8.618389549281675500e+03,1.728291333982591823e+04,-2.805808821099413399e+04,9.330344594297095682e+03,2.506266412776387733e+04,1.394110908525481682e+04,-1.166974200920995645e+04,5.076086391370627098e+03,-1.177150138955962211e+04,7.290546689751492522e+03,1.150920782488937948e+04,-1.400572853287828548e+04,-1.103915359738365078e+04,1.250040665975221782e+04,3.787216810452318896e+03,-1.165213041268411689e+04,-6.136530324978948556e+02,-5.079001935906541621e+04,-1.397463374033492801e+04,-1.004253075745955721e+04
-6.758817814956729126e+04,-5.437450516606775636e+03,1.550605736936673566e+04,-2.063253712672775146e+04,-1.810098704375930538e+04,-3.716419499250921217e+04,3.492882689666636725e+04,3.992539132350918953e+04,1.609800663149537650e+04,-3.333319237378353137e+04,-8.484623942356235057e+04,-5.253420050701827859e+04,-5.832397029960244254e+03,4.540448697007934970e+04,1.255524726159403872e+04,-1.739798645317068804e+04,-6.376240045415321947e+04,2.745403310068329120e+03,2.703777939042993239e+03,1.398995472416300800e+04,-1.787596549621186568e+04,-1.233789425644782750e+04,-3.556327439917680749e+04,-2.422335596670581435e+04,2.114692763175973596e+04
